Edge	NodeA	NodeB	InteractionType	Basal-like_dikNew	Basal-like_sigEdge	Basal-like_dir	Basal-like_absdiknew	HER2-enriched_dikNew	HER2-enriched_sigEdge	HER2-enriched_dir	HER2-enriched_absdiknew	Luminal A_dikNew	Luminal A_sigEdge	Luminal A_dir	Luminal A_absdiknew	Luminal B_dikNew	Luminal B_sigEdge	Luminal B_dir	Luminal B_absdiknew
SF3B3_prot_CDC20_mrna	SF3B3_prot	CDC20_mrna	tf	0	died	died	0	0	died	died	0	-0.614666	tf	down	0.614666	0	died	died	0
SF3B3_prot_CDC6_mrna	SF3B3_prot	CDC6_mrna	tf	0	died	died	0	0	died	died	0	-0.40448	tf	down	0.40448	0	died	died	0
SF3B3_prot_CDCA3_mrna	SF3B3_prot	CDCA3_mrna	tf	0	died	died	0	0	died	died	0	-0.359306	tf	down	0.359306	0	died	died	0
SF3B3_prot_CDCA5_mrna	SF3B3_prot	CDCA5_mrna	tf	0	died	died	0	0	died	died	0	-0.433211	tf	down	0.433211	0	died	died	0
SF3B3_prot_CDCA8_mrna	SF3B3_prot	CDCA8_mrna	tf	0	died	died	0	0	died	died	0	-0.571009	tf	down	0.571009	0	died	died	0
SF3B3_prot_CDKN3_mrna	SF3B3_prot	CDKN3_mrna	tf	0	died	died	0	0	died	died	0	-0.326675	tf	down	0.326675	0	died	died	0
SF3B3_prot_CDT1_mrna	SF3B3_prot	CDT1_mrna	tf	0	died	died	0	0	died	died	0	-0.457625	tf	down	0.457625	0	died	died	0
SF3B3_prot_EXO1_mrna	SF3B3_prot	EXO1_mrna	tf	0	died	died	0	0	died	died	0	-0.186672	tf	down	0.186672	0	died	died	0
SF3B3_prot_FANCA_mrna	SF3B3_prot	FANCA_mrna	tf	0	died	died	0	-0	died	died	0	-0.277476	tf	down	0.277476	0	died	died	0
SF3B3_prot_FEN1_mrna	SF3B3_prot	FEN1_mrna	tf	0	died	died	0	0	died	died	0	-0.0288233	tf	down	0.0288233	0	died	died	0
SF3B3_prot_FOXM1_mrna	SF3B3_prot	FOXM1_mrna	tf	0	died	died	0	0	died	died	0	-0.458748	tf	down	0.458748	0	died	died	0
SF3B3_prot_HJURP_mrna	SF3B3_prot	HJURP_mrna	tf	0	died	died	0	0	died	died	0	-0.416672	tf	down	0.416672	0	died	died	0
SF3B3_prot_KIF2C_mrna	SF3B3_prot	KIF2C_mrna	tf	0	died	died	0	0	died	died	0	-0.507147	tf	down	0.507147	0	died	died	0
SF3B3_prot_MCM10_mrna	SF3B3_prot	MCM10_mrna	tf	0	died	died	0	0	died	died	0	-0.392463	tf	down	0.392463	0	died	died	0
SF3B3_prot_MCM7_mrna	SF3B3_prot	MCM7_mrna	tf	0	died	died	0	0	died	died	0	-0.0112678	tf	down	0.0112678	0	died	died	0
SF3B3_prot_MKI67_mrna	SF3B3_prot	MKI67_mrna	tf	0	died	died	0	0	died	died	0	-0.0600608	tf	down	0.0600608	0	died	died	0
SF3B3_prot_MYBL2_mrna	SF3B3_prot	MYBL2_mrna	tf	0	died	died	0	0	died	died	0	-0.651803	tf	down	0.651803	0	died	died	0
SF3B3_prot_PLK1_mrna	SF3B3_prot	PLK1_mrna	tf	0	died	died	0	0	died	died	0	-0.525232	tf	down	0.525232	0	died	died	0
SF3B3_prot_RECQL4_mrna	SF3B3_prot	RECQL4_mrna	tf	0	died	died	0	0	died	died	0	-0.238171	tf	down	0.238171	0	died	died	0
SF3B3_prot_RNASEH2A_mrna	SF3B3_prot	RNASEH2A_mrna	tf	0	died	died	0	0	died	died	0	-0.0149742	tf	down	0.0149742	0	died	died	0
SF3B3_prot_RRM2_mrna	SF3B3_prot	RRM2_mrna	tf	0	died	died	0	0	died	died	0	-0.216446	tf	down	0.216446	0	died	died	0
SF3B3_prot_TBRG4_mrna	SF3B3_prot	TBRG4_mrna	tf	0	died	died	0	0	died	died	0	-0.0227851	tf	down	0.0227851	0	died	died	0
SF3B3_prot_TK1_mrna	SF3B3_prot	TK1_mrna	tf	0	died	died	0	0	died	died	0	-0.0451993	tf	down	0.0451993	0	died	died	0
SF3B3_prot_TPX2_mrna	SF3B3_prot	TPX2_mrna	tf	0	died	died	0	0	died	died	0	-0.359684	tf	down	0.359684	0	died	died	0
SF3B3_prot_TRIP13_mrna	SF3B3_prot	TRIP13_mrna	tf	0	died	died	0	0	died	died	0	-0.188517	tf	down	0.188517	0	died	died	0
SF3B3_prot_UBE2C_mrna	SF3B3_prot	UBE2C_mrna	tf	0	died	died	0	0	died	died	0	-0.445283	tf	down	0.445283	0	died	died	0
SF3B3_prot_ZWINT_mrna	SF3B3_prot	ZWINT_mrna	tf	0	died	died	0	0	died	died	0	-0.0397886	tf	down	0.0397886	0	died	died	0
SHBG_prot_CCNB2_mrna	SHBG_prot	CCNB2_mrna	tf	0	died	died	0	0	died	died	0	-0.308282	tf	down	0.308282	-0	died	died	0
SIN3A_prot_ZBTB4_mrna	SIN3A_prot	ZBTB4_mrna	tf	-0	died	died	0	-0	died	died	0	0.122096	tf	up	0.122096	0	died	died	0
SMARCC1_prot_BIRC5_mrna	SMARCC1_prot	BIRC5_mrna	tf	0	died	died	0	-0	died	died	0	-0.16594	tf	down	0.16594	0	died	died	0
SMARCC1_prot_BUB1_mrna	SMARCC1_prot	BUB1_mrna	tf	0	died	died	0	0	died	died	0	-0.159445	tf	down	0.159445	0	died	died	0
SMARCC1_prot_CCNA2_mrna	SMARCC1_prot	CCNA2_mrna	tf	0	died	died	0	0	died	died	0	-0.379222	tf	down	0.379222	0	died	died	0
SMARCC1_prot_CCNB2_mrna	SMARCC1_prot	CCNB2_mrna	tf	0	died	died	0	0	died	died	0	-0.297234	tf	down	0.297234	0	died	died	0
SMARCC1_prot_CDC25A_mrna	SMARCC1_prot	CDC25A_mrna	tf	0	died	died	0	0	died	died	0	-0.248407	tf	down	0.248407	0	died	died	0
SMARCC1_prot_CDC6_mrna	SMARCC1_prot	CDC6_mrna	tf	0	died	died	0	0	died	died	0	-0.273227	tf	down	0.273227	0	died	died	0
SMARCC1_prot_CDCA5_mrna	SMARCC1_prot	CDCA5_mrna	tf	0	died	died	0	0	died	died	0	-0.449407	tf	down	0.449407	0	died	died	0
SMARCC1_prot_CDCA8_mrna	SMARCC1_prot	CDCA8_mrna	tf	0	died	died	0	-0	died	died	0	-0.515818	tf	down	0.515818	0	died	died	0
SMARCC1_prot_CDKN3_mrna	SMARCC1_prot	CDKN3_mrna	tf	0	died	died	0	0	died	died	0	-0.274591	tf	down	0.274591	0	died	died	0
SMARCC1_prot_CENPN_mrna	SMARCC1_prot	CENPN_mrna	tf	0	died	died	0	0	died	died	0	-0.337118	tf	down	0.337118	0	died	died	0
SMARCC1_prot_CHEK1_mrna	SMARCC1_prot	CHEK1_mrna	tf	0	died	died	0	-0	died	died	0	-0.069346	tf	down	0.069346	0	died	died	0
SMARCC1_prot_DEPDC1_mrna	SMARCC1_prot	DEPDC1_mrna	tf	0	died	died	0	0	died	died	0	-0.220597	tf	down	0.220597	0	died	died	0
SMARCC1_prot_FAM83D_mrna	SMARCC1_prot	FAM83D_mrna	tf	0	died	died	0	0	died	died	0	-0.220643	tf	down	0.220643	0	died	died	0
SMARCC1_prot_H2AFZ_mrna	SMARCC1_prot	H2AFZ_mrna	tf	0	died	died	0	0	died	died	0	-0.0616506	tf	down	0.0616506	0	died	died	0
SMARCC1_prot_HJURP_mrna	SMARCC1_prot	HJURP_mrna	tf	0	died	died	0	0	died	died	0	-0.300079	tf	down	0.300079	0	died	died	0
SMARCC1_prot_KIF20A_mrna	SMARCC1_prot	KIF20A_mrna	tf	0	died	died	0	0	died	died	0	-0.274587	tf	down	0.274587	0	died	died	0
SMARCC1_prot_KIF23_mrna	SMARCC1_prot	KIF23_mrna	tf	0	died	died	0	0	died	died	0	-0.0688091	tf	down	0.0688091	0	died	died	0
SMARCC1_prot_MAD2L1_mrna	SMARCC1_prot	MAD2L1_mrna	tf	0	died	died	0	0	died	died	0	-0.247898	tf	down	0.247898	0	died	died	0
SMARCC1_prot_MCM10_mrna	SMARCC1_prot	MCM10_mrna	tf	0	died	died	0	0	died	died	0	-0.369253	tf	down	0.369253	0	died	died	0
SMARCC1_prot_MYBL2_mrna	SMARCC1_prot	MYBL2_mrna	tf	0	died	died	0	0	died	died	0	-0.653247	tf	down	0.653247	0	died	died	0
SMARCC1_prot_PLK1_mrna	SMARCC1_prot	PLK1_mrna	tf	0	died	died	0	0	died	died	0	-0.43776	tf	down	0.43776	0	died	died	0
SMARCC1_prot_POLQ_mrna	SMARCC1_prot	POLQ_mrna	tf	0	died	died	0	-0	died	died	0	-0.00840974	tf	down	0.00840974	0	died	died	0
SMARCC1_prot_RANGAP1_mrna	SMARCC1_prot	RANGAP1_mrna	tf	0	died	died	0	0	died	died	0	-0.317365	tf	down	0.317365	-0	died	died	0
SMARCC1_prot_RRM2_mrna	SMARCC1_prot	RRM2_mrna	tf	0	died	died	0	0	died	died	0	-0.133258	tf	down	0.133258	0	died	died	0
SMARCC1_prot_TPX2_mrna	SMARCC1_prot	TPX2_mrna	tf	0	died	died	0	0	died	died	0	-0.306408	tf	down	0.306408	0	died	died	0
SMARCC1_prot_TRIP13_mrna	SMARCC1_prot	TRIP13_mrna	tf	0	died	died	0	0	died	died	0	-0.13915	tf	down	0.13915	0	died	died	0
SMARCC1_prot_TTK_mrna	SMARCC1_prot	TTK_mrna	tf	0	died	died	0	0	died	died	0	-0.293396	tf	down	0.293396	0	died	died	0
SMARCC1_prot_UBE2C_mrna	SMARCC1_prot	UBE2C_mrna	tf	0	died	died	0	0	died	died	0	-0.37526	tf	down	0.37526	0	died	died	0
SMARCC2_prot_GATAD1_mrna	SMARCC2_prot	GATAD1_mrna	tf	-0	died	died	0	-0	died	died	0	0.00209529	tf	up	0.00209529	0	died	died	0
SMARCD1_prot_RANGAP1_mrna	SMARCD1_prot	RANGAP1_mrna	tf	0	died	died	0	0	died	died	0	-0.0972584	tf	down	0.0972584	-0	died	died	0
SNRPA_prot_MYBL2_mrna	SNRPA_prot	MYBL2_mrna	tf	0	died	died	0	0	died	died	0	-0.13217	tf	down	0.13217	0	died	died	0
SOX9_prot_MIA_mrna	SOX9_prot	MIA_mrna	tf	0.660975	tf	up	0.660975	-0	died	died	0	-0	died	died	0	-0	died	died	0
SPDEF_prot_AGR2_mrna	SPDEF_prot	AGR2_mrna	tf	-0.771748	tf	down	0.771748	0	died	died	0	0	died	died	0	0	died	died	0
SPDEF_prot_TOX3_mrna	SPDEF_prot	TOX3_mrna	tf	-0.155619	tf	down	0.155619	0	died	died	0	0	died	died	0	0	died	died	0
SPI1_prot_BPI_mrna	SPI1_prot	BPI_mrna	tf	0.11407	tf	up	0.11407	-0	died	died	0	-0	died	died	0	-0	died	died	0
SPI1_prot_MCM10_mrna	SPI1_prot	MCM10_mrna	tf	0	died	died	0	-0	died	died	0	-0.188511	tf	down	0.188511	0	died	died	0
SRC_prot_WDHD1_prot	SRC_prot	WDHD1_prot	ppi	0	died	died	0	0	died	died	0	-0.161335	ppi	down	0.161335	0	died	died	0
SSBP1_prot_CDC6_mrna	SSBP1_prot	CDC6_mrna	tf	0	died	died	0	0	died	died	0	-0.0512552	tf	down	0.0512552	0	died	died	0
SSBP1_prot_PSMA7_mrna	SSBP1_prot	PSMA7_mrna	tf	0	died	died	0	0	died	died	0	-0.126343	tf	down	0.126343	0	died	died	0
SSRP1_prot_AURKB_mrna	SSRP1_prot	AURKB_mrna	tf	0	died	died	0	0	died	died	0	-0.388237	tf	down	0.388237	0	died	died	0
SSRP1_prot_BUB1_mrna	SSRP1_prot	BUB1_mrna	tf	0	died	died	0	0	died	died	0	-0.166714	tf	down	0.166714	-0	died	died	0
SSRP1_prot_CCNA2_mrna	SSRP1_prot	CCNA2_mrna	tf	0	died	died	0	0	died	died	0	-0.401314	tf	down	0.401314	0	died	died	0
SSRP1_prot_CDC25A_mrna	SSRP1_prot	CDC25A_mrna	tf	0	died	died	0	0	died	died	0	-0.2456	tf	down	0.2456	-0	died	died	0
SSRP1_prot_CDCA5_mrna	SSRP1_prot	CDCA5_mrna	tf	0	died	died	0	0	died	died	0	-0.369231	tf	down	0.369231	0	died	died	0
SSRP1_prot_CDCA8_mrna	SSRP1_prot	CDCA8_mrna	tf	0	died	died	0	0	died	died	0	-0.465792	tf	down	0.465792	0	died	died	0
SSRP1_prot_CHEK1_mrna	SSRP1_prot	CHEK1_mrna	tf	0	died	died	0	0	died	died	0	-0.0482382	tf	down	0.0482382	-0	died	died	0
SSRP1_prot_DIAPH3_mrna	SSRP1_prot	DIAPH3_mrna	tf	0	died	died	0	0	died	died	0	-0.00938812	tf	down	0.00938812	0	died	died	0
SSRP1_prot_GTSE1_mrna	SSRP1_prot	GTSE1_mrna	tf	0	died	died	0	0	died	died	0	-0.341711	tf	down	0.341711	0	died	died	0
SSRP1_prot_KIF18A_mrna	SSRP1_prot	KIF18A_mrna	tf	0	died	died	0	0	died	died	0	-0.189616	tf	down	0.189616	0	died	died	0
SSRP1_prot_KIF23_mrna	SSRP1_prot	KIF23_mrna	tf	0	died	died	0	0	died	died	0	-0.0852504	tf	down	0.0852504	0	died	died	0
SSRP1_prot_MAD2L1_mrna	SSRP1_prot	MAD2L1_mrna	tf	0	died	died	0	0	died	died	0	-0.263199	tf	down	0.263199	0	died	died	0
SSRP1_prot_MCM4_mrna	SSRP1_prot	MCM4_mrna	tf	0	died	died	0	0	died	died	0	-0.0495168	tf	down	0.0495168	0	died	died	0
SSRP1_prot_MND1_mrna	SSRP1_prot	MND1_mrna	tf	0	died	died	0	0	died	died	0	-0.421428	tf	down	0.421428	0	died	died	0
SSRP1_prot_MYBL2_mrna	SSRP1_prot	MYBL2_mrna	tf	0	died	died	0	0	died	died	0	-0.629935	tf	down	0.629935	0	died	died	0
SSRP1_prot_NCAPG_mrna	SSRP1_prot	NCAPG_mrna	tf	0	died	died	0	0	died	died	0	-0.314835	tf	down	0.314835	0	died	died	0
SSRP1_prot_RANBP1_mrna	SSRP1_prot	RANBP1_mrna	tf	0	died	died	0	0	died	died	0	-0.197992	tf	down	0.197992	-0	died	died	0
SSRP1_prot_RANGAP1_mrna	SSRP1_prot	RANGAP1_mrna	tf	0	died	died	0	0	died	died	0	-0.385927	tf	down	0.385927	-0	died	died	0
SSRP1_prot_RECQL4_mrna	SSRP1_prot	RECQL4_mrna	tf	0	died	died	0	0	died	died	0	-0.158898	tf	down	0.158898	0	died	died	0
SSRP1_prot_SHCBP1_mrna	SSRP1_prot	SHCBP1_mrna	tf	0	died	died	0	0	died	died	0	-0.577903	tf	down	0.577903	0	died	died	0
SSRP1_prot_TACC3_mrna	SSRP1_prot	TACC3_mrna	tf	0	died	died	0	0	died	died	0	-0.0686935	tf	down	0.0686935	0	died	died	0
SSRP1_prot_UBE2C_mrna	SSRP1_prot	UBE2C_mrna	tf	0	died	died	0	0	died	died	0	-0.405405	tf	down	0.405405	0	died	died	0
SSRP1_prot_UBE2S_mrna	SSRP1_prot	UBE2S_mrna	tf	0	died	died	0	0	died	died	0	-0.268711	tf	down	0.268711	0	died	died	0
STAT1_prot_IL27_mrna	STAT1_prot	IL27_mrna	tf	0	died	died	0	0	died	died	0	-0.101559	tf	down	0.101559	0	died	died	0
STAT1_prot_INTS8_mrna	STAT1_prot	INTS8_mrna	tf	0	died	died	0	0	died	died	0	-0.189421	tf	down	0.189421	0	died	died	0
STAT1_prot_MCM10_mrna	STAT1_prot	MCM10_mrna	tf	0	died	died	0	0	died	died	0	-0.676981	tf	down	0.676981	0	died	died	0
STAT1_prot_PDIA6_mrna	STAT1_prot	PDIA6_mrna	tf	0	died	died	0	0	died	died	0	-0.0859347	tf	down	0.0859347	0	died	died	0
STAT2_prot_MCM10_mrna	STAT2_prot	MCM10_mrna	tf	0	died	died	0	0	died	died	0	-0.211513	tf	down	0.211513	0	died	died	0
STAT3_prot_AR_mrna	STAT3_prot	AR_mrna	tf	-0.0144923	tf	down	0.0144923	0	died	died	0	0	died	died	0	0	died	died	0
STAT5A_prot_GTSE1_mrna	STAT5A_prot	GTSE1_mrna	tf	0	died	died	0	0	died	died	0	-0.0246611	tf	down	0.0246611	-0	died	died	0
STAT5B_prot_IL6ST_mrna	STAT5B_prot	IL6ST_mrna	tf	-0	died	died	0	-0	died	died	0	0.0587752	tf	up	0.0587752	0	died	died	0
STAT6_prot_CISH_mrna	STAT6_prot	CISH_mrna	tf	-0	died	died	0	-0	died	died	0	0.598947	tf	up	0.598947	0	died	died	0
STAT6_prot_DUSP1_mrna	STAT6_prot	DUSP1_mrna	tf	-0	died	died	0	-0	died	died	0	0.321666	tf	up	0.321666	-0	died	died	0
STAT6_prot_FOSB_mrna	STAT6_prot	FOSB_mrna	tf	-0	died	died	0	-0	died	died	0	0.170481	tf	up	0.170481	-0	died	died	0
STAT6_prot_FOS_mrna	STAT6_prot	FOS_mrna	tf	-0	died	died	0	-0	died	died	0	0.346561	tf	up	0.346561	-0	died	died	0
STAT6_prot_SIDT1_mrna	STAT6_prot	SIDT1_mrna	tf	-0	died	died	0	0	died	died	0	0.252093	tf	up	0.252093	0	died	died	0
STRN3_prot_WWP1_mrna	STRN3_prot	WWP1_mrna	tf	-0	died	died	0	0	died	died	0	0	died	died	0	0.0265621	tf	up	0.0265621
SUPT16H_prot_FANCA_mrna	SUPT16H_prot	FANCA_mrna	tf	0	died	died	0	-0	died	died	0	-0.0807065	tf	down	0.0807065	0	died	died	0
SUPT16H_prot_MAD2L1_mrna	SUPT16H_prot	MAD2L1_mrna	tf	0	died	died	0	0	died	died	0	-0.198303	tf	down	0.198303	0	died	died	0
SUPT16H_prot_PLK1_mrna	SUPT16H_prot	PLK1_mrna	tf	0	died	died	0	0	died	died	0	-0.39466	tf	down	0.39466	0	died	died	0
SUPT16H_prot_TPX2_mrna	SUPT16H_prot	TPX2_mrna	tf	0	died	died	0	0	died	died	0	-0.233791	tf	down	0.233791	0	died	died	0
SUZ12_prot_AUNIP_mrna	SUZ12_prot	AUNIP_mrna	tf	0	died	died	0	0	died	died	0	-0.305875	tf	down	0.305875	0	died	died	0
SUZ12_prot_BOP1_mrna	SUZ12_prot	BOP1_mrna	tf	0	died	died	0	-0	died	died	0	-0.249768	tf	down	0.249768	0	died	died	0
SUZ12_prot_UBE2C_mrna	SUZ12_prot	UBE2C_mrna	tf	0	died	died	0	0	died	died	0	-0.560613	tf	down	0.560613	0	died	died	0
SYNCRIP_prot_ASNS_mrna	SYNCRIP_prot	ASNS_mrna	tf	0	died	died	0	0	died	died	0	-0.28488	tf	down	0.28488	-0	died	died	0
SYNCRIP_prot_ASPM_mrna	SYNCRIP_prot	ASPM_mrna	tf	0	died	died	0	0	died	died	0	-0.379117	tf	down	0.379117	0	died	died	0
SYNCRIP_prot_BIRC5_mrna	SYNCRIP_prot	BIRC5_mrna	tf	0	died	died	0	0	died	died	0	-0.80961	tf	down	0.80961	0	died	died	0
SYNCRIP_prot_BUB1B_mrna	SYNCRIP_prot	BUB1B_mrna	tf	0	died	died	0	0	died	died	0	-0.479888	tf	down	0.479888	0	died	died	0
SYNCRIP_prot_CCNB1_mrna	SYNCRIP_prot	CCNB1_mrna	tf	0	died	died	0	0	died	died	0	-0.556129	tf	down	0.556129	0	died	died	0
SYNCRIP_prot_CCNB2_mrna	SYNCRIP_prot	CCNB2_mrna	tf	0	died	died	0	0	died	died	0	-0.777459	tf	down	0.777459	0	died	died	0
SYNCRIP_prot_CDC20_mrna	SYNCRIP_prot	CDC20_mrna	tf	0	died	died	0	0	died	died	0	-1.09738	tf	down	1.09738	0	died	died	0
SYNCRIP_prot_CENPE_mrna	SYNCRIP_prot	CENPE_mrna	tf	0	died	died	0	0	died	died	0	-0.735238	tf	down	0.735238	0	died	died	0
SYNCRIP_prot_CENPK_mrna	SYNCRIP_prot	CENPK_mrna	tf	0	died	died	0	0	died	died	0	-0.0911925	tf	down	0.0911925	0	died	died	0
SYNCRIP_prot_CENPL_mrna	SYNCRIP_prot	CENPL_mrna	tf	0	died	died	0	0	died	died	0	-0.229815	tf	down	0.229815	0	died	died	0
SYNCRIP_prot_CENPN_mrna	SYNCRIP_prot	CENPN_mrna	tf	0	died	died	0	0	died	died	0	-0.897352	tf	down	0.897352	0	died	died	0
SYNCRIP_prot_CKAP2L_mrna	SYNCRIP_prot	CKAP2L_mrna	tf	0	died	died	0	0	died	died	0	-0.564617	tf	down	0.564617	0	died	died	0
SYNCRIP_prot_CKS1B_mrna	SYNCRIP_prot	CKS1B_mrna	tf	0	died	died	0	0	died	died	0	-0.489333	tf	down	0.489333	0	died	died	0
SYNCRIP_prot_DBF4_mrna	SYNCRIP_prot	DBF4_mrna	tf	0	died	died	0	0	died	died	0	-0.393523	tf	down	0.393523	0	died	died	0
SYNCRIP_prot_DCUN1D5_mrna	SYNCRIP_prot	DCUN1D5_mrna	tf	0	died	died	0	0	died	died	0	-0.0015328	tf	down	0.0015328	-0	died	died	0
SYNCRIP_prot_DKC1_mrna	SYNCRIP_prot	DKC1_mrna	tf	0	died	died	0	0	died	died	0	-0.27651	tf	down	0.27651	0	died	died	0
SYNCRIP_prot_DTYMK_mrna	SYNCRIP_prot	DTYMK_mrna	tf	0	died	died	0	0	died	died	0	-0.0792024	tf	down	0.0792024	0	died	died	0
SYNCRIP_prot_ECT2_mrna	SYNCRIP_prot	ECT2_mrna	tf	0	died	died	0	0	died	died	0	-0.104311	tf	down	0.104311	0	died	died	0
SYNCRIP_prot_EIF4G1_mrna	SYNCRIP_prot	EIF4G1_mrna	tf	0	died	died	0	0	died	died	0	-0.0587741	tf	down	0.0587741	0	died	died	0
SYNCRIP_prot_FBXO5_mrna	SYNCRIP_prot	FBXO5_mrna	tf	0	died	died	0	0	died	died	0	-0.461179	tf	down	0.461179	0	died	died	0
SYNCRIP_prot_FEN1_mrna	SYNCRIP_prot	FEN1_mrna	tf	0	died	died	0	0	died	died	0	-0.47259	tf	down	0.47259	0	died	died	0
SYNCRIP_prot_GART_mrna	SYNCRIP_prot	GART_mrna	tf	0	died	died	0	0	died	died	0	-0.0845076	tf	down	0.0845076	0	died	died	0
SYNCRIP_prot_H2AFZ_mrna	SYNCRIP_prot	H2AFZ_mrna	tf	0	died	died	0	0	died	died	0	-0.697592	tf	down	0.697592	0	died	died	0
SYNCRIP_prot_HELLS_mrna	SYNCRIP_prot	HELLS_mrna	tf	0	died	died	0	0	died	died	0	-0.25995	tf	down	0.25995	0	died	died	0
SYNCRIP_prot_HMMR_mrna	SYNCRIP_prot	HMMR_mrna	tf	0	died	died	0	0	died	died	0	-0.368313	tf	down	0.368313	0	died	died	0
SYNCRIP_prot_ILF2_mrna	SYNCRIP_prot	ILF2_mrna	tf	0	died	died	0	0	died	died	0	-0.124677	tf	down	0.124677	-0	died	died	0
SYNCRIP_prot_KIAA0101_mrna	SYNCRIP_prot	KIAA0101_mrna	tf	0	died	died	0	0	died	died	0	-0.261624	tf	down	0.261624	0	died	died	0
SYNCRIP_prot_KIF11_mrna	SYNCRIP_prot	KIF11_mrna	tf	0	died	died	0	0	died	died	0	-0.324167	tf	down	0.324167	0	died	died	0
SYNCRIP_prot_KPNA2_mrna	SYNCRIP_prot	KPNA2_mrna	tf	0	died	died	0	0	died	died	0	-0.5526	tf	down	0.5526	0	died	died	0
SYNCRIP_prot_NUDCD1_mrna	SYNCRIP_prot	NUDCD1_mrna	tf	0	died	died	0	0	died	died	0	-0.544589	tf	down	0.544589	0	died	died	0
SYNCRIP_prot_NUP93_mrna	SYNCRIP_prot	NUP93_mrna	tf	0	died	died	0	0	died	died	0	-0.598118	tf	down	0.598118	-0	died	died	0
SYNCRIP_prot_PSMA5_mrna	SYNCRIP_prot	PSMA5_mrna	tf	0	died	died	0	0	died	died	0	-0.0742163	tf	down	0.0742163	0	died	died	0
SYNCRIP_prot_PSMB2_mrna	SYNCRIP_prot	PSMB2_mrna	tf	0	died	died	0	0	died	died	0	-0.666223	tf	down	0.666223	-0	died	died	0
SYNCRIP_prot_PSMD12_mrna	SYNCRIP_prot	PSMD12_mrna	tf	0	died	died	0	0	died	died	0	-0.0728399	tf	down	0.0728399	0	died	died	0
SYNCRIP_prot_PSME4_mrna	SYNCRIP_prot	PSME4_mrna	tf	0	died	died	0	0	died	died	0	-0.153525	tf	down	0.153525	-0	died	died	0
SYNCRIP_prot_PSMG1_mrna	SYNCRIP_prot	PSMG1_mrna	tf	0	died	died	0	0	died	died	0	-0.729523	tf	down	0.729523	-0	died	died	0
SYNCRIP_prot_SGOL2_mrna	SYNCRIP_prot	SGOL2_mrna	tf	0	died	died	0	0	died	died	0	-0.282572	tf	down	0.282572	0	died	died	0
SYNCRIP_prot_SNRPA1_mrna	SYNCRIP_prot	SNRPA1_mrna	tf	0	died	died	0	0	died	died	0	-0.414917	tf	down	0.414917	0	died	died	0
SYNCRIP_prot_SSRP1_mrna	SYNCRIP_prot	SSRP1_mrna	tf	0	died	died	0	0	died	died	0	-0.154106	tf	down	0.154106	0	died	died	0
SYNCRIP_prot_SUV39H2_mrna	SYNCRIP_prot	SUV39H2_mrna	tf	0	died	died	0	0	died	died	0	-0.447734	tf	down	0.447734	-0	died	died	0
SYNCRIP_prot_TRIP13_mrna	SYNCRIP_prot	TRIP13_mrna	tf	0	died	died	0	0	died	died	0	-0.692753	tf	down	0.692753	0	died	died	0
SYNCRIP_prot_YRDC_mrna	SYNCRIP_prot	YRDC_mrna	tf	0	died	died	0	0	died	died	0	-0.453766	tf	down	0.453766	0	died	died	0
SYNCRIP_prot_ZWILCH_mrna	SYNCRIP_prot	ZWILCH_mrna	tf	0	died	died	0	0	died	died	0	-0.0381191	tf	down	0.0381191	0	died	died	0
TBP_prot_CYBRD1_mrna	TBP_prot	CYBRD1_mrna	tf	-0	died	died	0	-0	died	died	0	0.244851	tf	up	0.244851	-0	died	died	0
TCEA3_prot_AOC3_mrna	TCEA3_prot	AOC3_mrna	tf	-0	died	died	0	-0	died	died	0	0.0683491	tf	up	0.0683491	-0	died	died	0
TCF20_prot_ACRV1_mrna	TCF20_prot	ACRV1_mrna	tf	0	died	died	0	0	died	died	0	-0.097912	tf	down	0.097912	-0	died	died	0
TCF3_prot_CCNA2_mrna	TCF3_prot	CCNA2_mrna	tf	0	died	died	0	0	died	died	0	-0.0653173	tf	down	0.0653173	0	died	died	0
TCF3_prot_CDC20_mrna	TCF3_prot	CDC20_mrna	tf	0	died	died	0	0	died	died	0	-0.168861	tf	down	0.168861	-0	died	died	0
TCF3_prot_CDT1_mrna	TCF3_prot	CDT1_mrna	tf	0	died	died	0	0	died	died	0	-0.0300836	tf	down	0.0300836	0	died	died	0
TCF3_prot_GTSE1_mrna	TCF3_prot	GTSE1_mrna	tf	0	died	died	0	0	died	died	0	-0.00845424	tf	down	0.00845424	0	died	died	0
TFAP2B_prot_ERBB2_mrna	TFAP2B_prot	ERBB2_mrna	tf	-0	died	died	0	0.900868	tf	up	0.900868	-0	died	died	0	-0	died	died	0
TFAP2C_prot_CDC6_mrna	TFAP2C_prot	CDC6_mrna	tf	0	died	died	0	0	died	died	0	-0.401176	tf	down	0.401176	0	died	died	0
TFAP2C_prot_POP1_mrna	TFAP2C_prot	POP1_mrna	tf	0	died	died	0	0	died	died	0	-0.0520242	tf	down	0.0520242	0	died	died	0
TFAP2C_prot_RAD54L_mrna	TFAP2C_prot	RAD54L_mrna	tf	0	died	died	0	0	died	died	0	-0.30354	tf	down	0.30354	0	died	died	0
TFDP1_prot_AURKA_mrna	TFDP1_prot	AURKA_mrna	tf	0	died	died	0	0	died	died	0	-0.374192	tf	down	0.374192	0	died	died	0
